,track_id,title,artist,genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
2764,127277,Chasy Trapman,Myndra,Pop,0.722,0.542,0.757,0.936,0.114,0.0478,95.152,0.373
2765,127278,Distant Lover,Myndra,Pop,0.127,0.43,0.68,0.648,0.0714,0.0565,102.926,0.484
2766,127280,Muscle Memory,Myndra,Pop,0.919,0.184,0.173,0.0848,0.139,0.0326,82.615,0.0394
2767,127281,Magic Tool,Myndra,Pop,0.586,0.45,0.577,0.0233,0.0927,0.0411,105.674,0.105
2768,127285,Oceans Now,Myndra,Pop,0.000618,0.423,0.963,0.000764,0.426,0.042,169.919,0.388
2769,127286,Napapiiri,Myndra,Pop,0.491,0.386,0.426,0.000559,0.122,0.0322,127.342,0.225
2770,127287,Tide Rising,Myndra,Pop,0.855,0.21,0.233,0.905,0.125,0.0304,158.865,0.138
2771,127288,Colloquial,Myndra,Pop,0.939,0.464,0.487,0.921,0.0531,0.0514,89.784,0.513
2772,127289,Please Let Me Stay,Myndra,Pop,0.861,0.453,0.173,0.148,0.109,0.0313,140.501,0.0445
2773,127290,Bruxelles,Myndra,Pop,0.365,0.425,0.723,0.000199,0.137,0.231,146.545,0.648
2774,127294,Autopsy,"Oh Yeah, The Future",Pop,0.000794,0.321,0.647,0.000395,0.153,0.0332,135.96,0.491
2775,127295,Hungry,"Oh Yeah, The Future",Pop,5.14e-05,0.284,0.792,1.05e-06,0.113,0.0536,130.477,0.373
2776,127296,First Glance,"Oh Yeah, The Future",Pop,0.0137,0.504,0.689,5.27e-05,0.376,0.027,114.542,0.187
2777,127297,The Pursuit of Unintentional Humor,"Oh Yeah, The Future",Pop,0.0101,0.45,0.848,0.0,0.155,0.0617,115.938,0.556
2778,127298,Lovedreams,"Oh Yeah, The Future",Pop,0.064,0.486,0.61,0.00119,0.253,0.0253,84.53,0.59
2779,127299,With the Summer,"Oh Yeah, The Future",Pop,0.00107,0.413,0.829,0.546,0.0831,0.0399,134.477,0.376
2780,127300,Lackadaisical,"Oh Yeah, The Future",Pop,0.0117,0.293,0.821,0.000632,0.358,0.0667,147.981,0.367
2781,127301,New Brave Face,"Oh Yeah, The Future",Pop,0.0339,0.317,0.745,0.005,0.131,0.0392,131.488,0.257
2782,127302,Roundtrip,"Oh Yeah, The Future",Pop,0.000824,0.245,0.778,1.06e-06,0.12,0.0431,131.596,0.294
2783,127303,Snowday,"Oh Yeah, The Future",Pop,0.00678,0.284,0.466,0.768,0.191,0.0303,123.75,0.208
2784,127330,In a Dream,Sunshine & The Rain,Rock,0.0184,0.435,0.909,0.955,0.152,0.085,132.777,0.284
2785,127494,Begrudge,Blue Dot Sessions,Instrumental,0.744,0.8,0.33,0.921,0.1,0.0559,100.002,0.754
2786,127495,Distill,Blue Dot Sessions,Instrumental,0.976,0.475,0.00137,0.753,0.0865,0.133,131.665,0.247
2787,127496,Entrap,Blue Dot Sessions,Instrumental,0.836,0.75,0.385,0.865,0.0641,0.0441,91.066,0.346
2788,127497,In Other Times,Blue Dot Sessions,Instrumental,0.833,0.648,0.163,0.949,0.111,0.0347,99.958,0.105
2789,127498,Scratcher,Blue Dot Sessions,Instrumental,0.503,0.781,0.419,0.89,0.136,0.0415,146.955,0.733
2790,127499,Stale Case,Blue Dot Sessions,Instrumental,0.238,0.835,0.423,0.92,0.0588,0.0646,140.006,0.774
2791,127559,High Hopes,Droopies,Rock,0.5,0.175,0.912,0.408,0.384,0.0681,156.984,0.0816
2792,127648,Bkls,Blue Dot Sessions,Instrumental,0.614,0.731,0.2,0.82,0.289,0.0493,120.035,0.149
2793,127660,Mknt,Blue Dot Sessions,Instrumental,0.506,0.735,0.484,0.0431,0.104,0.0364,120.037,0.41
2794,127661,Krok,Blue Dot Sessions,Instrumental,0.519,0.79,0.156,0.853,0.0925,0.0801,120.021,0.12
2795,127662,Gtks,Blue Dot Sessions,Instrumental,0.99,0.255,0.0474,0.0999,0.133,0.109,146.406,0.127
2796,127663,Drch,Blue Dot Sessions,Instrumental,0.859,0.696,0.362,0.71,0.105,0.0617,179.973,0.528
2797,127804,Starlight,Psychadelik Pedestrian,Electronic,0.0157,0.598,0.605,0.893,0.244,0.0584,174.019,0.586
2798,127806,The Dead Of Night,Psychadelik Pedestrian,Electronic,0.324,0.638,0.616,0.693,0.215,0.0401,139.996,0.335
2799,127909,Playgrounds,Gingerlys,Pop,0.0115,0.209,0.886,0.0501,0.228,0.0621,86.414,0.414
2800,127910,Set You Off,Gingerlys,Pop,0.00241,0.338,0.849,0.911,0.0842,0.0357,170.003,0.752
2801,127911,Elsewhere,Gingerlys,Pop,0.28,0.194,0.738,0.0,0.316,0.0401,83.453,0.673
2802,127912,Incandescent,Gingerlys,Pop,0.0017,0.204,0.904,0.012,0.158,0.0862,205.173,0.778
2803,127913,See You Cry,Gingerlys,Pop,0.0588,0.218,0.876,0.0718,0.356,0.0645,177.521,0.699
2804,127915,Purple Sunshine,Gingerlys,Pop,0.000636,0.328,0.869,0.746,0.33,0.0622,192.124,0.468
2805,127916,Hurry,Stephen Chopek,Folk,0.733,0.436,0.406,0.00574,0.139,0.0383,84.142,0.685
2806,127996,Labyrinth,Sergey Cheremisinov,Instrumental,0.945,0.142,0.0754,0.856,0.0549,0.0432,62.858,0.0362
2807,128448,Low,Lorenzo's Music,Rock,0.32,0.702,0.616,1.63e-05,0.0746,0.035,136.02,0.805
2808,128469,The Shoes They Wear,Blue Dot Sessions,Instrumental,0.511,0.882,0.174,0.889,0.103,0.0608,128.047,0.885
2809,128470,Over the Fence,Blue Dot Sessions,Instrumental,0.924,0.481,0.226,0.797,0.124,0.0408,122.507,0.493
2810,128471,Flattered,Blue Dot Sessions,Instrumental,0.864,0.846,0.254,0.818,0.0874,0.0607,127.988,0.548
2811,128472,At All Ends,Blue Dot Sessions,Instrumental,0.901,0.28,0.0263,0.454,0.337,0.0471,122.301,0.164
2812,128473,A Burst of Light,Blue Dot Sessions,Instrumental,0.778,0.407,0.337,0.893,0.086,0.0532,67.108,0.627
2813,128476,Memories = Lies,cellardoor,Pop,0.0667,0.438,0.784,0.0443,0.109,0.0347,89.881,0.375
2814,128477,Go!Go!Go!,Emerald Park,Pop,0.208,0.661,0.705,0.509,0.107,0.036,113.969,0.343
2815,128500,Turnin Clouds into Mountains,Mr. & Mrs. Smith,Folk,0.903,0.716,0.0547,0.000147,0.101,0.0413,107.514,0.264
2816,128504,The Ocean - Live Version,Zebra,Rock,0.00314,0.199,0.802,0.0752,0.952,0.0542,177.666,0.46
2817,128619,Chillout Arena,Cloudjumper,Instrumental,0.286,0.52,0.364,0.918,0.056,0.0428,120.012,0.78
2818,128709,Ate A Pizza,The Crypts!,Rock,0.00862,0.391,0.67,0.000205,0.642,0.184,177.304,0.659
2819,128710,Ghost Baby,The Crypts!,Rock,0.0106,0.338,0.675,0.000905,0.37,0.0414,183.654,0.392
2820,128711,Junky Magician,The Crypts!,Rock,0.00125,0.491,0.836,0.11,0.139,0.0321,102.192,0.78
2821,128799,Rise + Shine,RPM Orchestra,Experimental,0.00383,0.2,0.694,0.752,0.0964,0.0386,59.008,0.145
2822,128816,The Big Out There,Krackatoa,Instrumental,0.967,0.165,0.11,0.948,0.0944,0.0401,110.801,0.0368
2823,128835,The Interviews (feat. Ion),Jaan Patterson,Experimental,0.849,0.685,0.73,0.739,0.106,0.0912,81.01,0.112
2824,128845,XI,Jaan Patterson,Experimental,0.588,0.212,0.717,0.805,0.125,0.368,130.536,0.0385
2825,129039,Parade Shoes,Blue Dot Sessions,Instrumental,0.504,0.611,0.126,0.891,0.109,0.0839,83.07,0.292
2826,129040,Slow Strutt,Blue Dot Sessions,Instrumental,0.844,0.869,0.0811,0.907,0.0954,0.0442,110.052,0.342
2827,129042,Third in Line,Blue Dot Sessions,Instrumental,0.97,0.0733,0.0259,0.951,0.11,0.0498,67.843,0.0487
2828,129043,When We Set Out,Blue Dot Sessions,Instrumental,0.904,0.337,0.109,0.944,0.505,0.0422,77.235,0.262
2829,129044,Streamer,Blue Dot Sessions,Instrumental,0.497,0.78,0.247,0.94,0.115,0.0293,90.029,0.865
2830,129048,Hanuman,Total Unicorn,Pop,0.00952,0.878,0.47,0.866,0.0907,0.0588,122.023,0.334
2831,129049,Icuu,Total Unicorn,Pop,0.000997,0.744,0.638,0.635,0.3,0.0799,121.962,0.207
2832,129051,Whole Lot of Louvre,Total Unicorn,Pop,0.0714,0.649,0.726,0.00352,0.134,0.0686,99.962,0.0841
2833,129052,Old Cute & Purified,Totally Unicorn,Pop,1.53e-05,0.196,0.909,0.924,0.112,0.067,95.891,0.42
2834,129053,Approaching the Surface,Total Unicorn,Pop,0.00293,0.675,0.661,0.692,0.201,0.232,127.029,0.345
2835,129055,Xtal Saturation,Total Unicorn,Pop,0.00241,0.519,0.851,0.765,0.094,0.118,160.061,0.172
2836,129056,I'll Be Fine Now,Totally Unicorn,Pop,0.0424,0.306,0.494,0.0917,0.0897,0.0289,84.842,0.108
2837,129088,Vodka & Beer,The Vivisectors,Rock,0.000869,0.405,0.791,0.604,0.482,0.0332,170.066,0.833
2838,129089,Loco Banana,The Vivisectors,Rock,0.0102,0.435,0.725,0.808,0.619,0.0502,149.784,0.493
2839,129090,Happy Halloween,The Vivisectors,Rock,0.201,0.518,0.886,0.88,0.39,0.0451,140.106,0.784
2840,129091,Cemetery Dance,The Vivisectors,Rock,0.0912,0.49,0.779,0.62,0.21,0.0306,165.062,0.941
2841,129092,Beach Boogie,The Vivisectors,Rock,0.714,0.649,0.804,0.664,0.2,0.0369,139.887,0.811
2842,129093,Duane Stomp,The Vivisectors,Rock,0.181,0.495,0.974,0.962,0.0982,0.0323,144.811,0.739
2843,129094,Tsunamy,The Vivisectors,Rock,0.148,0.428,0.807,0.73,0.185,0.048,170.085,0.38
2844,129095,Cowboy Surfer,The Vivisectors,Rock,0.371,0.54,0.954,0.853,0.318,0.031,144.335,0.968
2845,129096,Black Angel,The Vivisectors,Rock,0.473,0.519,0.692,0.643,0.383,0.0307,135.14,0.371
2846,129097,Blood on the Pavement,The Vivisectors,Rock,0.042,0.496,0.691,0.345,0.191,0.0328,150.038,0.901
2847,129098,One Is Always Right,The Vivisectors,Rock,0.000485,0.537,0.719,0.387,0.348,0.0453,139.762,0.503
2848,129184,Great Is the Contessa,Blue Dot Sessions,Instrumental,0.948,0.434,0.0693,0.93,0.109,0.0753,62.685,0.133
2849,129185,Headlights / Mountain Road,Blue Dot Sessions,Instrumental,0.982,0.684,0.066,0.936,0.118,0.0511,99.98,0.0989
2850,129186,Paper Napkin,Blue Dot Sessions,Instrumental,0.933,0.653,0.00672,0.528,0.111,0.0443,112.037,0.112
2851,129187,Paving Stones,Blue Dot Sessions,Instrumental,0.951,0.481,0.00661,0.933,0.072,0.0647,102.813,0.242
2852,129188,Threads and Veils,Blue Dot Sessions,Instrumental,0.958,0.688,0.00727,0.907,0.104,0.0359,105.982,0.213
2853,129189,When the Guests Have Left,Blue Dot Sessions,Instrumental,0.974,0.256,0.00297,0.902,0.0828,0.0507,83.551,0.0939
2854,129190,Wisteria,Blue Dot Sessions,Instrumental,0.954,0.632,0.112,0.948,0.109,0.0661,74.469,0.0764
2855,129268,Under the Sea,The Img,Rock,0.0298,0.602,0.503,0.0915,0.155,0.0311,117.048,0.416
2856,129391,Mountaintop, À La Mode,Pop,0.016,0.512,0.481,0.0,0.107,0.0279,119.776,0.234
2857,129392,To the Wind, À La Mode,Pop,0.785,0.59,0.27,0.0468,0.112,0.0441,122.162,0.304
2858,129393,New Leaves, À La Mode,Pop,0.228,0.411,0.336,0.135,0.142,0.0329,113.438,0.157
2859,129395,Spreading All Over,Jerry Harris,International,0.028,0.793,0.487,0.0565,0.0747,0.119,144.712,0.661
2860,129396,Just A Little Love We Need,Jerry Harris,International,0.0261,0.896,0.596,0.0,0.0403,0.21,82.017,0.587
2861,129398,Rock This Session,Jerry Harris,International,0.0117,0.725,0.362,0.00284,0.326,0.338,172.277,0.562
2862,129439,The Hole in Your Heart,Bridget St John,Folk,0.913,0.513,0.214,0.00128,0.103,0.0301,122.96,0.323
2863,129442,Fly High,Bridget St John,Folk,0.867,0.229,0.315,1.24e-05,0.105,0.0453,86.162,0.446
2864,129444,"Song to Keep You Company (Live at the BBC) - Top Gear Session, 1969",Bridget St John,Folk,0.857,0.45,0.256,0.0143,0.106,0.0261,86.965,0.293
2865,129620,Jesus Christ Super Punk,Joan's Diary,Experimental,0.00571,0.396,0.912,0.453,0.118,0.258,118.784,0.2
2866,129683,Child of the 70's,Derek Clegg,Folk,0.518,0.697,0.445,0.000555,0.1,0.0316,114.958,0.542
2867,129694,The One We Love the Most,Derek Clegg,Folk,0.481,0.306,0.495,0.000498,0.086,0.0519,197.653,0.219
2868,129695,All of My Love Resides in Paris,Derek Clegg,Folk,0.171,0.614,0.549,0.0141,0.129,0.0257,128.01,0.644
2869,129696,Laws,Derek Clegg,Folk,0.733,0.744,0.396,3.34e-06,0.163,0.0286,114.086,0.621
2870,129806,Oak Bloke,Captive Portal,Hip-Hop,0.000186,0.609,0.719,0.809,0.0708,0.0621,195.96,0.146
2871,129807,Penny17,Captive Portal,Hip-Hop,0.0896,0.632,0.855,0.267,0.134,0.604,204.479,0.473
2872,129808,Sitting on a Song,Captive Portal,Hip-Hop,0.0362,0.652,0.919,0.466,0.344,0.0924,100.006,0.596
2873,129962,Lights Up,Pipe Choir,Rock,0.00504,0.292,0.463,0.454,0.349,0.0394,110.293,0.0356
2874,129968,Infinite Light,Pipe Choir,Rock,0.00198,0.302,0.569,0.902,0.111,0.049,119.922,0.4
2875,129969,Sonzis Fm,Pipe Choir,Rock,0.00103,0.402,0.619,0.502,0.252,0.0456,75.018,0.398
2876,129970,On Axis,Pipe Choir,Rock,0.208,0.0804,0.524,0.322,0.359,0.0451,171.284,0.0398
2877,129972,Mettle,Pipe Choir,Rock,0.0272,0.551,0.409,0.00895,0.1,0.0331,124.483,0.388
2878,129973,Savior,Pipe Choir,Rock,0.00126,0.45,0.687,0.856,0.0959,0.0343,127.003,0.216
2879,129997,Bright Sunny End,Springtide,Rock,0.0558,0.535,0.787,6.3e-05,0.333,0.0552,119.969,0.28
2880,130016,A Sport & a Pastime,Camden,Rock,1.18e-05,0.425,0.797,0.00585,0.0943,0.0291,144.278,0.527
2881,130129,Artificial Anxiety,Michett,Electronic,0.0301,0.387,0.747,0.796,0.118,0.0943,140.09,0.116
2882,130131,Brood,Michett,Electronic,0.304,0.583,0.503,0.518,0.0766,0.0266,117.012,0.322
2883,130132,Droids in a Bar,Michett,Electronic,0.0358,0.66,0.544,0.744,0.11,0.0316,154.062,0.287
2884,130134,Oceanic,Michett,Electronic,0.0923,0.577,0.8,0.868,0.089,0.0377,180.041,0.64
2885,130135,Picnic at the Reactor,Michett,Electronic,0.0559,0.476,0.53,0.0606,0.158,0.0298,173.836,0.0397
2886,130218,Changes,Opvious,Hip-Hop,0.345,0.712,0.763,0.0,0.583,0.038,115.949,0.543
2887,130265,Show the Way,Rockit Maxx,Pop,0.46,0.532,0.626,0.96,0.0544,0.0321,99.764,0.0353
2888,130349,Paradise,Goddess,Folk,0.911,0.178,0.273,0.0402,0.109,0.0376,76.531,0.131
2889,130667,Shelter From The Ash,Six Organs Of Admittance,Folk,0.19,0.281,0.751,0.935,0.118,0.0414,151.002,0.404
2890,130702,Deero,G8,Hip-Hop,0.595,0.679,0.698,0.000306,0.0963,0.0993,105.691,0.881
2891,130709,Silly Guy,Jimmy & the Threats,Hip-Hop,0.486,0.784,0.405,0.0,0.25,0.124,129.421,0.63
2892,130710,This Party,Jimmy & the Threats,Hip-Hop,0.197,0.809,0.809,0.0,0.106,0.45,98.753,0.527
2893,130711,Twenty Somethin',Jimmy & the Threats,Hip-Hop,0.404,0.665,0.489,0.0,0.0941,0.121,170.062,0.901
2894,130929,Charcoal Lines,Blue Dot Sessions,Instrumental,0.881,0.757,0.064,0.868,0.11,0.0773,119.989,0.192
2895,130930,Contrarian,Blue Dot Sessions,Instrumental,0.893,0.652,0.14,0.828,0.0981,0.0742,159.909,0.386
2896,130931,Diagram K,Blue Dot Sessions,Instrumental,0.772,0.742,0.0938,0.872,0.0662,0.0728,159.962,0.194
2897,130932,That Horse Ithica,Blue Dot Sessions,Instrumental,0.317,0.25,0.146,0.873,0.108,0.0276,86.874,0.111
2898,130933,That River Wide,Blue Dot Sessions,Instrumental,0.75,0.655,0.0317,0.926,0.0999,0.0484,117.974,0.145
2899,130934,The Terrarium,Blue Dot Sessions,Instrumental,0.979,0.795,0.163,0.889,0.0959,0.112,120.007,0.431
2900,130937,Le grand large,La Cantine Boga,Folk,0.748,0.766,0.446,0.000228,0.13,0.0424,100.126,0.683
2901,130940,Ma petite est comme l'eau,La Cantine Boga,Folk,0.802,0.632,0.439,1.92e-06,0.137,0.0267,95.966,0.374
2902,130986,"Doctor, What Has Cesuacantho to Do with This?",Jaan Patterson,Experimental,0.0494,0.298,0.717,0.725,0.145,0.144,108.022,0.0425
2903,130988,3rd Chair,Blue Dot Sessions,Instrumental,0.978,0.178,0.00819,0.625,0.0641,0.0408,68.095,0.0367
2904,130989,4th Chair,Blue Dot Sessions,Instrumental,0.829,0.501,0.0719,0.803,0.122,0.0481,185.908,0.237
2905,130990,Between Stones,Blue Dot Sessions,Instrumental,0.875,0.343,0.00156,0.918,0.0899,0.0633,75.372,0.33
2906,130991,Bliste,Blue Dot Sessions,Instrumental,0.994,0.18,0.0381,0.71,0.105,0.0499,118.593,0.0389
2907,130992,Petra,Blue Dot Sessions,Instrumental,0.931,0.537,0.143,0.908,0.0789,0.0402,139.99,0.0759
2908,130993,Turning,Blue Dot Sessions,Instrumental,0.872,0.719,0.261,0.877,0.113,0.0409,132.941,0.265
2909,131292,Anywhere Else,Springtide,Rock,0.155,0.503,0.866,0.000169,0.194,0.0315,129.975,0.517
2910,131787,Aurora,Pranavibes,Instrumental,0.978,0.544,0.191,0.958,0.0898,0.0387,139.925,0.415
2911,131789,Dream & Bass,Pranavibes,Instrumental,0.565,0.697,0.685,0.0119,0.0649,0.0868,89.978,0.614
2912,131792,Invitation,Pranavibes,Instrumental,0.804,0.763,0.729,0.192,0.419,0.0314,117.046,0.834
2913,131794,Shanti,Pranavibes,Instrumental,0.692,0.72,0.487,0.259,0.112,0.0342,132.01,0.0721
2914,131795,Back to Far West,Pranavibes,Instrumental,0.739,0.702,0.864,0.000828,0.0795,0.255,151.992,0.72
2915,131796,Tempête,Pranavibes,Instrumental,0.499,0.698,0.664,0.00939,0.38,0.0644,135.017,0.412
2916,131797,Transe animale,Pranavibes,Instrumental,0.69,0.663,0.734,0.215,0.25,0.047,105.037,0.284
2917,131932,Sabin,William Edessa,International,0.992,0.247,0.217,0.923,0.0753,0.0721,68.198,0.0389
2918,131935,Djevria's Dance/Saskin,Edessa,International,0.654,0.496,0.608,0.467,0.065,0.115,112.64,0.354
2919,131978,Cena Slobode,Nafta,Rock,2.24e-06,0.102,0.837,0.911,0.116,0.0414,180.071,0.397
2920,131980,Petite Route,Zé Trigueiros,Instrumental,0.987,0.272,0.0819,0.921,0.107,0.0381,74.673,0.0389
2921,131982,Shetland Chords,Zé Trigueiros,Instrumental,0.928,0.323,0.134,0.918,0.117,0.0375,114.941,0.0388
2922,131983,Terra e Mar,Zé Trigueiros,Instrumental,0.919,0.582,0.0741,0.885,0.0906,0.0432,119.981,0.201
2923,131984,Dia Inteiro,Zé Trigueiros,Instrumental,0.964,0.333,0.274,0.918,0.211,0.0718,86.183,0.3
2924,131985,Big Road of Burravoe,Zé Trigueiros,Instrumental,0.99,0.569,0.0496,0.919,0.113,0.038,119.845,0.0391
2925,131986,Pontão,Zé Trigueiros,Instrumental,0.914,0.441,0.164,0.884,0.126,0.0425,119.846,0.0394
2926,132045,Sing Sing,EDDI FRONT,Folk,0.804,0.329,0.281,0.000288,0.11,0.0285,83.554,0.0389
2927,132118,Just Like That,Humble Jay,Hip-Hop,0.494,0.772,0.309,0.0,0.377,0.123,120.085,0.692
2928,132171,Color Blindness,Ulises Lima,Rock,0.00713,0.477,0.879,0.593,0.156,0.0301,135.96,0.25
2929,132448,Liberosis - Instrumental,Nihilore,Electronic,0.981,0.39,0.15,0.887,0.0835,0.0551,73.454,0.144
2930,132914,The Heart of the Mountain (Piano Cover By heklAa),Release The Long Ships,Rock,0.835,0.345,0.318,0.0548,0.182,0.0318,137.972,0.0558
2931,133025,The Fall of the Empire,SPCZ,Electronic,0.000209,0.696,0.811,0.801,0.459,0.0858,140.046,0.802
2932,133272,Anger,The Movie Theater,Rock,0.302,0.212,0.867,0.788,0.0995,0.0657,140.038,0.0379
2933,133273,Sadness,The Movie Theater,Rock,0.112,0.524,0.766,0.85,0.0918,0.0364,119.963,0.0552
2934,133274,Fear,The Movie Theater,Rock,0.0167,0.388,0.748,0.715,0.105,0.0393,146.214,0.0731
2935,133275,Regret,The Movie Theater,Rock,0.00141,0.476,0.615,0.907,0.922,0.0506,123.987,0.0495
2936,133276,Love,The Movie Theater,Rock,0.406,0.568,0.811,0.964,0.0916,0.0408,119.905,0.0383
2937,133632,There Goes My Girl,EZTV,Rock,0.0911,0.669,0.594,0.0872,0.402,0.0268,129.044,0.543
2938,133638,Intentional Injury - From The HBO Series True Detective,Bonnie Prince Billy,Folk,0.883,0.621,0.0981,0.111,0.112,0.0389,126.087,0.181
2939,133639,66,"Bonnie ""Prince"" Billy & Marquis de Tren",Folk,0.858,0.236,0.0852,0.341,0.127,0.0353,168.959,0.063
2940,133729,This Zero Hour,The Silence Industry,Rock,0.118,0.437,0.882,0.327,0.148,0.158,141.556,0.173
2941,133731,With Arms,The Silence Industry,Rock,0.05,0.437,0.944,0.508,0.0828,0.0761,97.966,0.333
2942,133772,Grindstone,Hearse Pileup,Rock,0.000689,0.391,0.883,0.00987,0.454,0.0477,88.96,0.336
2943,133788,Waiting for the Hurricane,David Rovics,Folk,0.544,0.438,0.589,0.0445,0.314,0.0398,169.151,0.615
2944,133793,Angry White American Man,David Rovics,Folk,0.649,0.622,0.442,0.0833,0.138,0.0344,113.84,0.571
2945,133798,Facebook Song,David Rovics,Folk,0.527,0.756,0.481,0.0206,0.0797,0.0477,120.882,0.939
2946,133802,Christmas in a Tent,David Rovics,Folk,0.513,0.47,0.307,0.000502,0.105,0.0551,100.009,0.325
2947,133803,The Ball Is Round,David Rovics,Folk,0.555,0.596,0.393,4.26e-06,0.16,0.087,118.322,0.49
2948,133833,Spare Succulence,Gunctrl,Rock,0.749,0.699,0.169,0.647,0.1,0.0299,105.968,0.0753
2949,134034,So Unreal,The Spectacular Fantastic,Rock,0.115,0.497,0.651,0.00695,0.124,0.0289,143.863,0.773
2950,134073,How Many Times,Windmill,Folk,0.471,0.414,0.23,0.453,0.11,0.0332,146.144,0.193
2951,134446,Dark Days,Los Gravegiggers,Electronic,0.00226,0.467,0.915,0.0,0.107,0.0423,140.039,0.448
2952,134447,INTRO,GRAVEDGR,Electronic,0.68,0.329,0.272,0.132,0.11,0.0461,133.633,0.0536
2953,134580,Old Allу,Sergey Cheremisinov,Instrumental,0.96,0.175,0.166,0.917,0.11,0.0512,171.514,0.039
2954,134586,Now You Are Here,Sergey Cheremisinov,Instrumental,0.994,0.164,0.12,0.777,0.0891,0.0468,109.215,0.0387
2955,134790,Analemma,Pianochocolate,Instrumental,0.784,0.328,0.735,0.948,0.37,0.0366,114.98,0.0391
2956,134791,Lake Baikal,Pianochocolate,Instrumental,0.983,0.656,0.216,0.954,0.097,0.0325,104.974,0.359
2957,134792,Romance,Pianochocolate,Instrumental,0.101,0.36,0.582,0.0213,0.0803,0.0311,120.144,0.181
2958,134793,Sunshower,Pianochocolate,Instrumental,0.979,0.776,0.459,0.565,0.103,0.0493,115.012,0.288
2959,134794,Christina,Pianochocolate,Instrumental,0.881,0.488,0.604,0.737,0.116,0.0308,199.939,0.0932
2960,134795,Promenade,Pianochocolate,Instrumental,0.972,0.742,0.291,0.129,0.0872,0.039,159.953,0.401
2961,134796,Eraser,Pianochocolate,Instrumental,0.77,0.644,0.874,1.68e-06,0.102,0.161,95.208,0.182
2962,134797,Everyone Will Come Back Home,Pianochocolate,Instrumental,0.023,0.657,0.37,0.898,0.097,0.0379,110.01,0.0735
2963,134919,Fidayda,Türkü,International,0.166,0.545,0.487,0.223,0.111,0.0454,99.818,0.0391
2964,134943,Gushe Cheman,Türkü,International,0.529,0.565,0.72,0.113,0.667,0.0781,119.235,0.568
2965,134952,Lesgi,Türkü,International,0.535,0.468,0.468,0.099,0.182,0.0965,109.48,0.189
2966,134979,Song for Bass VI and Joe Golden's Vibrochamp,Talons',Folk,0.812,0.469,0.15,0.922,0.111,0.029,74.981,0.0539
2967,134981,Growing Up (Pt.2),Talons',Folk,0.964,0.0701,0.0772,0.902,0.0914,0.0376,76.17,0.0277
2968,135364,Sage Coloured Tresses,The Lampreys,Rock,0.665,0.235,0.356,0.0021,0.312,0.0393,175.239,0.132
2969,135371,Saw her nod,Lampreynar,Rock,0.0146,0.541,0.261,0.67,0.131,0.0304,110.064,0.4
2970,135986,Fate,Marquice Turner,Electronic,0.191,0.527,0.606,0.826,0.112,0.0359,82.044,0.533
2971,135989,Yo Yo Check It,Marquice Turner,Electronic,0.234,0.743,0.437,0.023,0.302,0.376,120.057,0.245
2972,136091,I Hate the Weekend,Tacocat,Rock,3.18e-05,0.247,0.88,0.0,0.336,0.0415,178.453,0.747
2973,136094,Talk,Tacocat,Rock,0.0483,0.639,0.785,0.0131,0.0894,0.0498,148.841,0.69
2974,136331,Delirium,Kai Engel,Instrumental,0.576,0.081,0.33,0.782,0.111,0.0391,83.247,0.0752
2975,136449,The Everyday People,McKinley Dixon,Hip-Hop,0.195,0.308,0.863,0.0284,0.054,0.217,76.966,0.599
2976,137151,Awakening,Cloudjumper,Electronic,0.00356,0.324,0.455,0.00847,0.1,0.0588,164.988,0.124
2977,137152,The Morning After,Cloudjumper,Electronic,0.639,0.625,0.317,0.799,0.12,0.067,82.507,0.304
2978,137211,What Now?,Punk Rock Opera,Rock,0.94,0.598,0.3,0.932,0.107,0.0328,105.017,0.0681
2979,137212,1984,Punk Rock Opera,Rock,0.824,0.45,0.794,0.000603,0.241,0.0685,131.091,0.244
2980,137213,Guitars Clash,Punk Rock Opera,Rock,0.882,0.319,0.608,0.248,0.296,0.131,130.115,0.0395
2981,137214,Generation X,Punk Rock Opera,Rock,0.525,0.384,0.74,0.0155,0.0686,0.0561,108.391,0.119
2982,137417,In the Morning,Monkey Mind,Rock,0.00158,0.433,0.756,0.0,0.129,0.0352,183.988,0.551
2983,137418,All the Happy People,Monkey Mind,Rock,0.00151,0.505,0.659,1.71e-06,0.0781,0.0284,143.87,0.349
2984,137419,The Party,Monkey Mind,Rock,0.00674,0.556,0.669,7.68e-06,0.331,0.0348,119.988,0.422
2985,137423,My Baby's Love (Is Like the Sun),Monkey Mind,Rock,0.0198,0.636,0.814,0.0,0.0865,0.0454,116.002,0.833
2986,137424,Loser,Monkey Mind,Rock,0.00117,0.561,0.774,4.49e-05,0.125,0.0261,128.014,0.357
2987,137425,The King and the Queen,Monkey Mind,Rock,0.0252,0.405,0.565,0.0011,0.125,0.0268,160.055,0.661
2988,137426,Hey Little Queenie,Monkey Mind,Rock,0.0531,0.794,0.759,0.671,0.106,0.0277,112.065,0.889
2989,137561,Voices from the Coal Mine,Luca Forcucci,Experimental,0.924,0.2,0.158,0.857,0.371,0.0626,128.936,0.0369
2990,137593,Rock n' Roll (2008),Dyslexic Fudgicle,Rock,0.00106,0.439,0.949,0.813,0.187,0.105,170.0,0.416
2991,137624,You Can't Kill Me,The Sun Through a Telescope,Rock,0.00142,0.428,0.857,0.932,0.11,0.058,119.979,0.151
